lipstick-jolla-home-qt5, 1.25.13.7, 1.17.1, jolla, aarch64;
lipstick-jolla-home-qt5-components, 1.25.13.7, 1.17.1, jolla, aarch64;
lipstick-qt5, 0.36.24, 1.17.3, jolla, aarch64;
lsof, 4.94.0, +git2-1.6.8, jolla, aarch64;
lvm2, 2.02.177, +git6-1.8.1, jolla, aarch64;
lvm2-libs, 2.02.177, +git6-1.8.1, jolla, aarch64;
lzo, 2.10, 1.6.2, jolla, aarch64;
maliit-framework-wayland, 2.2.1, +git2-1.10.1, jolla, aarch64;
maliit-framework-wayland-inputcontext, 2.2.1, +git2-1.10.1, jolla, aarch64;
mapplauncherd, 4.2.13, 1.12.1, jolla, aarch64;
mapplauncherd-booster-browser, 0.2.0, 1.7.1, jolla, aarch64;
mapplauncherd-booster-silica-qt5, 0.5.4, 1.5.1, jolla, aarch64;
mapplauncherd-booster-silica-qt5-media, 0.5.4, 1.5.1, jolla, aarch64;
mapplauncherd-qt5, 1.1.22, 1.9.1, jolla, aarch64;
mce, 1.114.1, 1.13.1, jolla, aarch64;
mce-plugin-libhybris, 1.14.3, 1.2.1, jolla, aarch64;
mkcal-qt5, 0.6.12.1, 1.18.1, jolla, aarch64;
mlite-qt5, 0.4.0, 1.9.1, jolla, aarch64;
mms-engine, 1.0.81, 1.6.3, jolla, aarch64;
mobile-broadband-provider-info, 20131125, +git84-1.8.1, jolla, noarch;
mtdev, 1.1.6, +git1-1.6.2, jolla, aarch64;
mtp-vendor-configuration-sailfish, 0.11.10, 1.8.1, jolla, noarch;
ncurses-base, 6.3, +git1-1.7.3, jolla, aarch64;
ncurses-libs, 6.3, +git1-1.7.3, jolla, aarch64;
nemo-gstreamer1.0-interfaces, 0.20211122.0, 1.5.2, jolla, aarch64;
nemo-password-manager, 0.1.5, 1.5.4, jolla, aarch64;
nemo-qml-plugin-alarms-qt5, 0.3.11, 1.6.1, jolla, aarch64;
nemo-qml-plugin-configuration-qt5, 0.2.6, 1.8.2, jolla, aarch64;
nemo-qml-plugin-connectivity, 0.2.12, 1.8.1, jolla, aarch64;
nemo-qml-plugin-contacts-qt5, 0.3.25, 1.14.2, jolla, aarch64;
nemo-qml-plugin-contacts-qt5-tools, 0.3.25, 1.14.2, jolla, aarch64;
nemo-qml-plugin-dbus-qt5, 2.1.32, 1.8.1, jolla, aarch64;
nemo-qml-plugin-devicelock, 0.3.8, 1.8.1, jolla, aarch64;
nemo-qml-plugin-filemanager, 0.1.40, 1.12.1, jolla, aarch64;
nemo-qml-plugin-messages-internal-qt5, 0.1.31, 1.8.1, jolla, aarch64;
nemo-qml-plugin-models-qt5, 0.2.4, 1.8.1, jolla, aarch64;
nemo-qml-plugin-notifications-qt5, 1.2.18.1, 1.10.2, jolla, aarch64;
nemo-qml-plugin-policy-qt5, 0.1.4, 1.7.1, jolla, aarch64;
nemo-qml-plugin-social-qt5, 0.1.3, 1.7.1, jolla, aarch64;
nemo-qml-plugin-systemsettings, 0.10.2, 1.14.1, jolla, aarch64;
nemo-qml-plugin-thumbnailer-qt5, 1.0.8, 1.7.2, jolla, aarch64;
nemo-qml-plugin-time-qt5, 0.1.5, 1.7.1, jolla, aarch64;
nemo-qtmultimedia-plugins-gstvideotexturebackend, 0.1.4, 1.6.1, jolla, aarch64;
nemo-transferengine-qt5, 2.0.3, 1.12.1, jolla, aarch64;
net-tools, 1.60, 1.5.3, jolla, aarch64;
nfcd, 1.1.14, 1.11.1, jolla, aarch64;
nfcd-binder-plugin, 1.1.8, 1.2.1, jolla, aarch64;
nfcd-dbuslog-plugin, 1.0.2, 1.5.1, jolla, aarch64;
nfcd-mce-plugin, 1.0.2, 1.5.1, jolla, aarch64;
ngfd, 1.4.0, 1.6.3, jolla, aarch64;
ngfd-plugin-native-vibrator, 1.4.0, 1.6.2, jolla, aarch64;
ngfd-settings-sailfish, 0.11.10, 1.8.1, jolla, noarch;
nspr, 4.29.0, +git2-1.5.1, jolla, aarch64;
nss, 3.73.1, +git2-1.7.4, jolla, aarch64;
nss-softokn, 3.73.1, +git2-1.7.4, jolla, aarch64;
nss-softokn-freebl, 3.73.1, +git2-1.7.4, jolla, aarch64;
nss-sysinit, 3.73.1, +git2-1.7.4, jolla, aarch64;
nss-util, 3.73.1, +git2-1.7.4, jolla, aarch64;
obex-capability, 0.0.4, 1.7.1, jolla, aarch64;
obexd-calldata-provider, 0.1.4, 1.3.1, jolla, aarch64;
obexd-contentfilter-helper, 0.0.2, 1.1.10, jolla, noarch;
ofono, 1.29, +git6-1.13.1, jolla, aarch64;
ofono-binder-plugin, 1.1.11, 1.5.1, jolla, aarch64;
ofono-modem-switcher-plugin, 1.0.2, 1.2.1, jolla, aarch64;
ofono-vendor-qti-radio-plugin, 1.0.1, 1.2.1, jolla, aarch64;
ohm, 1.3.1, 1.6.1, jolla, aarch64;
ohm-plugin-accessories, 1.10.0, 1.10.1, jolla, aarch64;
ohm-plugin-core, 1.3.1, 1.6.1, jolla, aarch64;
ohm-plugin-mdm, 1.10.0, 1.10.1, jolla, aarch64;
ohm-plugin-media, 1.10.0, 1.10.1, jolla, aarch64;
ohm-plugin-profile, 1.10.0, 1.10.1, jolla, aarch64;
ohm-plugin-resolver, 1.1.18, 1.6.1, jolla, aarch64;
ohm-plugin-route, 1.10.0, 1.10.1, jolla, aarch64;
ohm-plugin-ruleengine, 1.1.14, 1.5.1, jolla, aarch64;
ohm-plugin-signaling, 1.10.0, 1.10.1, jolla, aarch64;
ohm-plugin-telephony, 1.10.0, 1.10.1, jolla, aarch64;
ohm-plugins-dbus, 1.10.0, 1.10.1, jolla, aarch64;
ohm-plugins-misc, 1.10.0, 1.10.1, jolla, aarch64;
oneshot, 0.6.12, 1.7.1, jolla, noarch;
openconnect, 8.10, +git3-1.6.2, jolla, aarch64;
openjpeg, 2.5.0, +git1-1.7.2, jolla, aarch64;
openssh, 8.8p1, +git1-1.9.1, jolla, aarch64;
openssh-clients, 8.8p1, +git1-1.9.1, jolla, aarch64;
openssh-server, 8.8p1, +git1-1.9.1, jolla, aarch64;
openssl-libs, 1.1.1s, +git1-1.11.1, jolla, aarch64;
openvpn, 2.5.5, +git1-1.10.1, jolla, aarch64;
opus, 1.3.1, +git1-1.5.1, jolla, aarch64;
orc, 0.4.33, +git1-1.7.1, jolla, aarch64;
p11-kit, 0.23.22, +git1-1.6.4, jolla, aarch64;
p11-kit-nss-ckbi, 0.23.22, +git1-1.6.4, jolla, aarch64;
p11-kit-trust, 0.23.22, +git1-1.6.4, jolla, aarch64;
pacrunner, 0.18, +git2-1.8.1, jolla, aarch64;
pam, 1.3.1, +git3-1.7.3, jolla, aarch64;
pango, 1.48.10, +git1-1.6.3, jolla, aarch64;
passwd, 0.80, +git2-1.7.1, jolla, aarch64;
patterns-sailfish-api, 3, 3.0.2-1.5.2, jolla, noarch;
patterns-sailfish, app, blacklist-1.1.27.1-1.13.1, jolla, noarch;
patterns-sailfish-applications, 1.1.27.1, 1.13.1, jolla, noarch;
patterns-sailfish-cellular, apps, 1.1.27.1-1.13.1, jolla, noarch;
patterns-sailfish-consumer-generic, 1.1.27.1, 1.13.1, jolla, noarch;
patterns-sailfish-core, 1.1.27.1, 1.13.1, jolla, noarch;
patterns-sailfish-core-device, 1.1.27.1, 1.13.1, jolla, noarch;
patterns-sailfish-customer-content-default, 1.1.27.1, 1.13.1, jolla, noarch;
patterns-sailfish-device-adaptation-pdx201, 0.1.33, 1.7.1, jolla, aarch64;
patterns-sailfish-device-configuration-common-xqau52, 0.1.33, 1.7.1, jolla, aarch64;
patterns-sailfish-device-configuration-xqau52, 0.1.33, 1.7.1, jolla, aarch64;
patterns-sailfish-mw, 1.1.27.1, 1.13.1, jolla, noarch;
patterns-sailfish-ui, 1.1.27.1, 1.13.1, jolla, noarch;
pcre, 8.45, +git2-1.7.3, jolla, aarch64;
pixman, 0.40.0, +git3-1.6.2, jolla, aarch64;
policy-settings-common, 0.13.0, 1.9.1, jolla, aarch64;
polkit, 0.105, +git9-1.8.1, jolla, aarch64;
poppler, 22.09.0, +git1-1.6.2, jolla, aarch64;
poppler-glib, 22.09.0, +git1-1.6.2, jolla, aarch64;
poppler-qt5, 22.09.0, +git1-1.6.2, jolla, aarch64;
popt, 1.18, +git1-1.4.3, jolla, aarch64;
ppp, 2.4.9, +git2-1.6.3, jolla, aarch64;
ppp-libs, 2.4.9, +git2-1.6.3, jolla, aarch64;
pptp, 1.10, +git1-1.6.2, jolla, aarch64;
profiled, 1.0.13, 1.6.1, jolla, aarch64;
prolog-resourcepolicy-extensions, 1.1.14, 1.5.1, jolla, aarch64;
protobuf-lite, 3.18.0, +git2-1.7.3, jolla, aarch64;
provisioning-service, 0.1.8, 1.8.1, jolla, aarch64;
pth, 2.0.7, 1.6.2, jolla, aarch64;
pulseaudio, 14.2, +git8-1.10.1, jolla, aarch64;
pulseaudio-module-keepalive, 1.1.0, 1.7.1, jolla, aarch64;
pulseaudio-modules-droid-hidl, 1.5.0, 1.4.1, jolla, aarch64;
pulseaudio-modules-droid-jb2q, 14.2.100, 1.4.1, jolla, aarch64;
pulseaudio-modules-droid-jb2q-common, 14.2.100, 1.4.1, jolla, aarch64;
pulseaudio-modules-nemo-common, 14.2.31, 1.6.1, jolla, aarch64;
pulseaudio-modules-nemo-mainvolume, 14.2.31, 1.6.1, jolla, aarch64;
pulseaudio-modules-nemo-parameters, 14.2.31, 1.6.1, jolla, aarch64;
pulseaudio-modules-nemo-stream-restore, 14.2.31, 1.6.1, jolla, aarch64;
pulseaudio-policy-enforcement, 14.2.47, 1.7.2, jolla, aarch64;
qmf-oauth2-plugin, 0.1.0, 1.2.1, jolla, aarch64;
qr-filter-qml-plugin, 1.0.5, 1.6.1, jolla, aarch64;
qt5-plugin-bearer-connman, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-plugin-generic-evdev, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-plugin-imageformat-gif, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-plugin-imageformat-ico, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-plugin-imageformat-jpeg, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-plugin-position-geoclue, 5.4.2, +git3-1.7.1, jolla, aarch64;
qt5-plugin-sqldriver-sqlite, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qpa-hwcomposer-plugin, 5.6.2.22, 1.4.1, jolla, aarch64;
qt5-qtconcurrent, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qtcore, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qtdbus, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qtdeclarative, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-import-folderlistmodel, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-import-localstorageplugin, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-import-models2, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-import-multimedia, 5.6.2, +git31-1.12.1, jolla, aarch64;
qt5-qtdeclarative-import-particles2, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-import-positioning, 5.4.2, +git3-1.7.1, jolla, aarch64;
qt5-qtdeclarative-import-qtquick2plugin, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-import-qttest, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-import-sensors, 5.6.3, +git3-1.6.1, jolla, aarch64;
qt5-qtdeclarative-import-window2, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-import-xmllistmodel, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-qtquick, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-qtquickparticles, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdeclarative-qtquicktest, 5.6.3, +git25-1.10.1, jolla, aarch64;
qt5-qtdocgallery, 5.3.0, +git5-1.9.1, jolla, aarch64;
qt5-qtfeedback, 5.2.0, +git7-1.5.1, jolla, aarch64;
qt5-qtgraphicaleffects, 5.6.2, +git4-1.6.1, jolla, aarch64;
qt5-qtgui, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qtimageformats-plugin-tiff, 5.6.3, +git4-1.5.1, jolla, aarch64;
qt5-qtimageformats-plugin-webp, 5.6.3, +git4-1.5.1, jolla, aarch64;
qt5-qtmultimedia, 5.6.2, +git31-1.12.1, jolla, aarch64;
qt5-qtmultimedia-gsttools, 5.6.2, +git31-1.12.1, jolla, aarch64;
qt5-qtmultimedia-plugin-audio-pulseaudio, 5.6.2, +git31-1.12.1, jolla, aarch64;
qt5-qtmultimedia-plugin-mediaservice-gstcamerabin, 5.6.2, +git31-1.12.1, jolla, aarch64;
qt5-qtmultimedia-plugin-mediaservice-gstmediacapture, 5.6.2, +git31-1.12.1, jolla, aarch64;
qt5-qtmultimedia-plugin-mediaservice-gstmediaplayer, 5.6.2, +git31-1.12.1, jolla, aarch64;
qt5-qtmultimedia-plugin-resourcepolicy-resourceqt, 5.6.2, +git31-1.12.1, jolla, aarch64;
qt5-qtnetwork, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qtpim-contacts, 5.6.0, +git15-1.6.1, jolla, aarch64;
qt5-qtpim-versit, 5.6.0, +git15-1.6.1, jolla, aarch64;
qt5-qtpositioning, 5.4.2, +git3-1.7.1, jolla, aarch64;
qt5-qtquickcontrols-layouts, 5.2.1, +git4-1.5.1, jolla, aarch64;
qt5-qtsensors, 5.6.3, +git3-1.6.1, jolla, aarch64;
qt5-qtsensors-plugin-sensorfw, 5.6.3, +git3-1.6.1, jolla, aarch64;
qt5-qtsql, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qtsvg, 5.6.2, +git3-1.4.5, jolla, aarch64;
qt5-qtsvg-plugin-imageformat-svg, 5.6.2, +git3-1.4.5, jolla, aarch64;
qt5-qttest, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qtwayland-wayland_egl, 5.6.3, +git2-1.8.1, jolla, aarch64;
qt5-qtxml, 5.6.3, +git52-1.15.4, jolla, aarch64;
qt5-qtxmlpatterns, 5.6.3, +git4-1.6.2, jolla, aarch64;
qtcontacts-sqlite-qt5, 0.3.18, 1.7.1, jolla, aarch64;
qtmozembed-qt5, 1.53.25, 1.23.1, jolla, aarch64;
qtscenegraph-adaptation, 0.8.0, 1.4.1, jolla, aarch64;
quazip, 1.2, +git2-1.5.2, jolla, aarch64;
quota-minimal, 4.05, +git2-1.6.1, jolla, aarch64;
quota-nld, 4.05, +git2-1.6.1, jolla, aarch64;
rootfiles, 8.1, +git3-1.5.3, jolla, noarch;
rpm, 4.16.1.3, +git12-1.10.1, jolla, aarch64;
sailfish-access-control, 0.0.7, 1.7.1, jolla, aarch64;
sailfish-access-control-qml-plugin, 0.0.7, 1.7.1, jolla, aarch64;
sailfish-account-nextcloud, 1.0.4, 1.9.1, jolla, aarch64;
sailfish-account-nextcloud-features, all, 1.0.4-1.9.1, jolla, aarch64;
sailfish-aml, 1.0.4, 1.2.2, jolla, aarch64;
sailfish-aml-data, 1.0.4, 1.2.2, jolla, noarch;
sailfish-archive, 0.1.2, 1.2.1, jolla, aarch64;
sailfish-browser, 2.2.61, 1.12.1, jolla, aarch64;
sailfish-browser-settings, 2.2.61, 1.12.1, jolla, aarch64;
sailfish-ca, 0.2, 1.2.2, jolla, noarch;
sailfish-components-accounts-qt5, 0.4.1, 1.9.1, jolla, aarch64;
sailfish-components-accounts-qt5-tools, 0.4.1, 1.9.1, jolla, aarch64;
sailfish-components-bluetooth-qt5, 0.2.23.2, 1.8.1, jolla, aarch64;
sailfish-components-contacts-qt5, 0.4.43.3, 1.10.2, jolla, aarch64;
sailfish-components-filemanager, 0.2.26, 1.4.1, jolla, aarch64;
sailfish-components-gallery-qt5, 1.2.13, 1.12.2, jolla, aarch64;
sailfish-components-media-qt5, 0.9.15, 1.8.2, jolla, aarch64;
sailfish-components-pickers-qt5, 1.0.26, 1.9.2, jolla, aarch64;
sailfish-components-store, 0.0.12, 1.2.1, jolla, aarch64;
sailfish-components-telephony-qt5, 0.2.1.1, 1.4.2, jolla, aarch64;
sailfish-components-textlinking, 0.1.6, 1.3.1, jolla, aarch64;
sailfish-components-timezone-qt5, 0.2.3, 1.5.1, jolla, aarch64;
sailfish-components-webview-qt5, 1.5.17.1, 1.13.2, jolla, aarch64;
sailfish-components-webview-qt5-pickers, 1.5.17.1, 1.13.2, jolla, aarch64;
sailfish-components-webview-qt5-popups, 1.5.17.1, 1.13.2, jolla, aarch64;
sailfish-connman-plugin-suspend, 0.0.10, 1.2.3, jolla, aarch64;
sailfish-content-ambiences-default, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-about, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-airy, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-community, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-default-ambience, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-favorites, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-flow, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-glacial, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-origami, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-party, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-rolling, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-sailfish3, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-sailing, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-salamander, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-silent, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content-ambiences-default-work, 1.0.12, 1.3.1, jolla, noarch;
sailfish-content, apps, default-configs-0.11.10-1.8.1, jolla, noarch;
sailfish-content-browser-default, 0.1.6, 1.2.2, jolla, noarch;
sailfish-content-gallery-default, 0.32.0, 1.1.9, jolla, noarch;
sailfish-content-graphics-closed, 0.6.4, 1.2.3, jolla, noarch;
sailfish-content-graphics-closed-z1.75, 0.6.4, 1.2.3, jolla, noarch;
sailfish-content-graphics-default, 1.3.7, 1.7.2, jolla, noarch;
sailfish-content-graphics-default-base, 1.3.7, 1.7.2, jolla, noarch;
sailfish-content-graphics-default-z1.75, 1.3.7, 1.7.2, jolla, noarch;
sailfish-content-graphics-default-z1.75-base, 1.3.7, 1.7.2, jolla, noarch;
sailfish-content-profiled-settings-default, 0.16.1, 1.2.1, jolla, noarch;
sailfish-content-tones-default, 0.16.1, 1.2.1, jolla, noarch;
sailfish-content-vpn-default, 0.0.1, 1.2.9, jolla, noarch;
sailfish-device-encryption, 0.11.0, 1.5.2, jolla, aarch64;
sailfish-device-encryption-service, 0.11.0, 1.5.2, jolla, aarch64;
sailfish-device-encryption-settings, 0.11.0, 1.5.2, jolla, aarch64;
sailfish-device-encryption-unlock-ui, 0.11.0, 1.5.2, jolla, aarch64;
sailfish-device-encryption-unlock-ui-resources-z1.75, 0.11.0, 1.5.2, jolla, aarch64;
sailfish-devicelock-fpd, 1.1.3, 1.2.1, jolla, aarch64;
sailfish-fonts, 0.3.0, 1.4.1, jolla, noarch;
sailfish-fpd, 1.5.0, 1.4.1, jolla, aarch64;
sailfish-fpd-slave-binder, 1.5.0, 1.2.1, jolla, aarch64;
sailfish-homescreen-services, 0.1.7.1, 1.6.1, jolla, aarch64;
sailfish-homescreen-services-libs, 0.1.7.1, 1.6.1, jolla, aarch64;
sailfish-installationhandler, 1.0.9, 1.6.1, jolla, aarch64;
sailfish-locale, 1.0, 1.2.2, jolla, aarch64;
sailfish-minui-resources-z1.75, 0.1.4, 1.6.1, jolla, aarch64;
sailfish-policy, 0.4.17, 1.7.2, jolla, aarch64;
sailfish-settings-networking, 1.0.20, 1.10.1, jolla, aarch64;
sailfish-settings-networking-vpn, 1.0.20, 1.10.1, jolla, aarch64;
sailfish-setup, 0.3.4, 1.6.2, jolla, noarch;
sailfish-silica-background-qt5, 0.9.15, 1.2.1, jolla, aarch64;
sailfish-tutorial-default, 0.2.27, 1.4.1, jolla, aarch64;
sailfish-tutorial-default-data, 0.2.27, 1.4.1, jolla, noarch;
sailfish-upgrade-ui, 0.1.16, 1.2.2, jolla, aarch64;
sailfish-upgrade-ui-resources-logo-z1.75, 0.1.16, 1.2.2, jolla, aarch64;
sailfish-upgrade-ui-resources-z1.75, 0.1.16, 1.2.2, jolla, aarch64;
sailfish-utilities, 0.1.17, 1.6.2, jolla, aarch64;
sailfish-utilities, all, translations-pack-0.8.1-1.4.2, jolla, noarch;
sailfish-version, 4.5.0, 1.6.21, jolla, noarch;
sailfish-version-variant, 4.5.0, 1.6.21, jolla, noarch;
sailfish-wayland-libs, 0.1.3, 1.4.1, jolla, aarch64;
sailfishshare-components, 1.1.4, 1.10.1, jolla, aarch64;
sailfishsilica-qt5, 1.2.103.1, 1.14.1, jolla, aarch64;
sailjail, 1.1.23, 1.16.1, jolla, aarch64;
sailjail-daemon, 1.1.23, 1.16.1, jolla, aarch64;
sailjail-permissions, 1.1.6, 1.31.4, jolla, aarch64;
sensorfw-qt5, 0.14.4, 1.9.1, jolla, aarch64;
sensorfw-qt5-configs, 0.14.4, 1.9.1, jolla, noarch;
setup, 2.13.6, +git6-1.11.1, jolla, noarch;
shadow-utils, 4.8.1, +git4-1.7.3, jolla, aarch64;
shared-mime-info, 1.12, +git1-1.7.1, jolla, aarch64;
signon-plugin-oauth2-qt5, 0.25, +git4-1.7.1, jolla, aarch64;
signon-qt5, 8.60.0, +git6-1.10.1, jolla, aarch64;
simkit, 0.4.31, 1.5.1, jolla, aarch64;
sound-theme-freedesktop, 0.8, +git1-1.7.1, jolla, noarch;
speex, 1.2.1, +git2-1.7.2, jolla, aarch64;
speexdsp, 1.2.1, +git1-1.6.1, jolla, aarch64;
sqlite-libs, 3.37.2, +git1-1.6.3, jolla, aarch64;
ssu, 1.0.24, 1.9.1, jolla, aarch64;
ssu-declarative, 1.0.24, 1.9.1, jolla, aarch64;
ssu-sysinfo, 1.4.0, 1.5.2, jolla, aarch64;
ssu-vendor-data-jolla, 0.131, 1.13.1, jolla, noarch;
store-client, 1.3.11, 1.9.1, jolla, aarch64;
swi-prolog, 7.6.4, +git3-1.7.2, jolla, aarch64;
swi-prolog-library-core, 7.6.4, +git3-1.7.2, jolla, aarch64;
swi-prolog-runtime-lib, 7.6.4, +git3-1.7.2, jolla, aarch64;
systemd, 238, +git18-1.13.3, jolla, aarch64;
systemd-config-sailfish, 0.11.10, 1.8.1, jolla, noarch;
systemd-libs, 238, +git18-1.13.3, jolla, aarch64;
systemd-user-session-targets, 0.0.2, 1.7.1, jolla, noarch;
taglib, 1.12, +git2-1.5.2, jolla, aarch64;
tayga, 0.9.2, +git3-1.1.1, jolla, aarch64;
telepathy-accounts-signon, 0.1.28, 1.7.1, jolla, aarch64;
telepathy-farstream, 0.6.2, +git1-1.4.3, jolla, aarch64;
telepathy-gabble, 0.18.4, +git6-1.8.1, jolla, aarch64;
telepathy-glib, 0.24.1, +git1-1.5.1, jolla, aarch64;
telepathy-mission-control, 5.16.6, +git7-1.6.2, jolla, aarch64;
telepathy-qt5, 0.9.8, +git5-1.9.3, jolla, aarch64;
telepathy-qt5-farstream, 0.9.8, +git5-1.9.3, jolla, aarch64;
telepathy-ring, 2.5.13, 1.7.2, jolla, aarch64;
thumbnaild, 0.1.2, 1.9.1, jolla, aarch64;
timed-qt5, 3.6.15, 1.9.2, jolla, aarch64;
timed-qt5-tools, 3.6.15, 1.9.2, jolla, aarch64;
totem, pl, parser-3.26.6+git3-1.7.1, jolla, aarch64;
tracker, 3.3.3, +git1-1.6.2, jolla, aarch64;
tracker-miners, 3.3.1, +git2-1.7.1, jolla, aarch64;
transferengine-plugin-bluetooth, 0.4.0, 1.8.1, jolla, aarch64;
transferengine-plugin-core, 0.4.0, 1.8.1, jolla, aarch64;
transferengine-plugin-nextcloud, 1.0.4, 1.9.1, jolla, aarch64;
transferengine-plugins, 0.4.0, 1.8.1, jolla, aarch64;
tzdata, 2021a, +git2-1.5.2, jolla, noarch;
tzdata-timed, 2021a, +git3-1.6.1, jolla, noarch;
udisks2, 2.9.4, +git3-1.10.1, jolla, aarch64;
usb-moded, 0.86.0, +mer62-1.12.1, jolla, aarch64;
user-managerd, 0.8.7, 1.8.2, jolla, aarch64;
util-linux, 2.38.1, +git1-1.8.3, jolla, aarch64;
vault, 1.0.5, 1.5.2, jolla, aarch64;
voicecall-qt5, 0.8.0, 1.9.1, jolla, aarch64;
voicecall-qt5-plugin-telepathy, 0.8.0, 1.9.1, jolla, aarch64;
voicecall-ui-jolla, 1.15.0.1, 1.8.1, jolla, aarch64;
voicecall-ui-jolla-settings, 1.15.0.1, 1.8.1, jolla, aarch64;
vpnc, 0.5.3.r526, +git3-1.7.1, jolla, aarch64;
wayland, 1.19.0, +git1-1.5.3, jolla, aarch64;
wayland-egl, 1.19.0, +git1-1.5.3, jolla, aarch64;
wireless-regdb, 2020.04.29, +git5-1.6.2, jolla, noarch;
wpa_supplicant, 2.10, +git1-1.9.1, jolla, aarch64;
xdg-dbus-proxy, 0.1.2, +git4-1.7.1, jolla, aarch64;
xdg-user-dirs, 0.17, +git2-1.6.2, jolla, aarch64;
xdg-utils, 1.1.3, +git1-1.8.2, jolla, noarch;
xkeyboard-config, 2.34, +git1-1.7.1, jolla, noarch;
xl2tpd, 1.3.16, +git1-1.6.2, jolla, aarch64;
xulrunner-qt5, 78.15.1, +git33.2-1.21.1, jolla, aarch64;
xz-libs, 5.2.5, +git1-1.4.3, jolla, aarch64;
yaml-cpp, 0.6.3, +git1-1.5.3, jolla, aarch64;
yamui, 1.1.2, 1.3.1, jolla, aarch64;
yamuisplash, 1.0.2, 1.4.1, jolla, aarch64;
zlib, 1.2.13, +git1-1.8.1, jolla, aarch64;
zxing-cpp, 1.4.0, +git1-1.7.2, jolla, aarch64;
